実行日,開始時刻,終了時刻,ジョブID,ジョブ名,所要時間(分),処理件数,ステータス,エラーメッセージ
2025-08-18,02:42:02,02:45:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,316,Success,
2025-08-18,03:33:25,03:37:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,261,Success,
2025-08-18,04:08:29,04:11:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,407,Success,
2025-08-18,05:40:55,05:43:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,202,Success,
2025-08-18,06:15:20,06:17:20,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,374,Success,
2025-08-18,07:45:11,07:50:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,278,Success,
2025-08-18,08:12:55,08:15:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,374,Success,
2025-08-18,09:04:10,09:07:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,413,Success,
2025-08-18,10:06:10,10:10:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,323,Success,
2025-08-18,11:17:01,11:21:01,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,358,Success,
2025-08-18,12:20:38,12:24:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,145,Success,
2025-08-18,13:11:44,13:13:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,316,Success,
2025-08-18,14:37:11,14:39:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,436,Success,
2025-08-18,15:39:57,15:41:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,488,Success,
2025-08-18,16:44:51,16:49:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,211,Success,
2025-08-18,17:47:43,17:52:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,117,Success,
2025-08-18,18:08:36,18:13:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,343,Success,
2025-08-18,19:35:29,19:37:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,148,Success,
2025-08-18,20:50:46,20:52:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,415,Success,
2025-08-18,21:11:45,21:13:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,242,Success,
2025-08-18,22:14:49,22:19:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,305,Success,
2025-08-18,23:34:07,23:39:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,228,Success,
2025-08-19,00:25:16,00:53:16,DAILY_SALES_SUMMARY,日次売上集計,28,37762,Success,
2025-08-19,01:00:47,01:23:47,DAILY_INVENTORY_UPDATE,日次在庫更新,23,19031,Success,
2025-08-19,02:00:26,02:25:26,DAILY_CUSTOMER_SYNC,日次顧客情報同期,25,31615,Success,
2025-08-19,03:05:20,04:00:20,DAILY_REPORT_GEN,日次レポート生成,55,42037,Success,
2025-08-19,00:33:30,00:38:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,276,Success,
2025-08-19,01:45:14,01:49:14,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,219,Success,
2025-08-19,02:53:07,02:56:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,319,Success,
2025-08-19,03:54:02,03:56:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,433,Success,
2025-08-19,04:04:05,04:08:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,451,Success,
2025-08-19,05:09:46,05:14:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,184,Success,
2025-08-19,06:34:08,06:37:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,459,Success,
2025-08-19,07:00:11,07:05:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,224,Success,
2025-08-19,08:11:32,08:13:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,104,Success,
2025-08-19,09:18:41,09:23:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,358,Success,
2025-08-19,10:02:00,10:04:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,108,Success,
2025-08-19,11:48:10,11:50:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,192,Success,
2025-08-19,12:31:22,12:33:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,305,Success,
2025-08-19,13:04:14,13:06:14,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,396,Success,
2025-08-19,14:14:31,14:16:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,426,Success,
2025-08-19,15:18:50,15:23:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,391,Success,
2025-08-19,16:08:27,16:10:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,190,Success,
2025-08-19,17:02:48,17:07:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,180,Success,
2025-08-19,18:09:18,18:12:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,141,Success,
2025-08-19,19:55:26,19:59:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,440,Success,
2025-08-19,20:32:32,20:37:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,401,Success,
2025-08-19,21:03:57,21:05:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,440,Success,
2025-08-19,22:22:52,22:25:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,458,Success,
2025-08-19,23:51:59,23:54:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,491,Success,
2025-08-20,00:32:55,00:52:55,DAILY_SALES_SUMMARY,日次売上集計,20,38465,Success,
2025-08-20,01:00:35,01:31:35,DAILY_INVENTORY_UPDATE,日次在庫更新,31,42917,Success,
2025-08-20,02:00:51,02:23:51,DAILY_CUSTOMER_SYNC,日次顧客情報同期,23,17450,Success,
2025-08-20,03:04:58,03:35:58,DAILY_REPORT_GEN,日次レポート生成,31,39126,Success,
2025-08-20,00:10:40,00:13:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,359,Success,
2025-08-20,01:51:30,01:55:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,271,Success,
2025-08-20,02:30:25,02:35:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,198,Success,
2025-08-20,03:14:56,03:19:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,284,Success,
2025-08-20,04:35:21,04:40:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,101,Success,
2025-08-20,05:49:04,05:51:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,489,Success,
2025-08-20,06:25:45,06:28:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,330,Success,
2025-08-20,07:16:33,07:21:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,348,Success,
2025-08-20,08:32:38,08:35:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,114,Success,
2025-08-20,09:49:22,09:53:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,380,Success,
2025-08-20,10:11:58,10:13:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,245,Success,
2025-08-20,11:17:19,11:19:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,146,Success,
2025-08-20,12:46:50,12:48:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,156,Success,
2025-08-20,13:48:13,13:51:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,224,Success,
2025-08-20,14:34:43,14:38:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,204,Success,
2025-08-20,15:21:45,15:24:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,193,Success,
2025-08-20,16:55:08,17:00:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,242,Success,
2025-08-20,17:24:30,17:29:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,449,Success,
2025-08-20,18:04:51,18:06:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,340,Success,
2025-08-20,19:28:48,19:32:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,473,Success,
2025-08-20,20:25:18,20:28:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,455,Success,
2025-08-20,21:01:58,21:05:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,369,Success,
2025-08-20,22:04:05,22:09:05,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,491,Success,
2025-08-20,23:20:50,23:22:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,112,Success,
2025-08-21,00:30:08,00:48:08,DAILY_SALES_SUMMARY,日次売上集計,18,19075,Success,
2025-08-21,01:02:18,01:27:18,DAILY_INVENTORY_UPDATE,日次在庫更新,25,15578,Success,
2025-08-21,02:02:58,02:25:58,DAILY_CUSTOMER_SYNC,日次顧客情報同期,23,24213,Success,
2025-08-21,03:02:16,03:53:16,DAILY_REPORT_GEN,日次レポート生成,51,22522,Success,
2025-08-21,00:49:50,00:54:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,423,Success,
2025-08-21,01:29:41,01:33:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,107,Success,
2025-08-21,02:01:41,02:03:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,356,Success,
2025-08-21,03:02:09,03:04:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,340,Success,
2025-08-21,04:50:34,04:53:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,461,Success,
2025-08-21,05:33:18,05:38:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,281,Success,
2025-08-21,06:57:15,07:00:15,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,424,Success,
2025-08-21,07:44:00,07:47:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,204,Success,
2025-08-21,08:48:46,08:50:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,143,Success,
2025-08-21,09:18:18,09:21:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,460,Success,
2025-08-21,10:24:51,10:28:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,380,Success,
2025-08-21,11:15:23,11:20:23,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,172,Success,
2025-08-21,12:54:09,12:57:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,418,Success,
2025-08-21,13:39:04,13:41:04,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,404,Success,
2025-08-21,14:32:18,14:36:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,276,Success,
2025-08-21,15:49:25,15:51:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,393,Success,
2025-08-21,16:10:56,16:15:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,119,Success,
2025-08-21,17:32:52,17:37:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,104,Success,
2025-08-21,18:23:11,18:25:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,333,Success,
2025-08-21,19:12:42,19:16:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,341,Success,
2025-08-21,20:42:51,20:45:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,433,Success,
2025-08-21,21:55:00,21:59:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,257,Success,
2025-08-21,22:09:56,22:12:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,222,Success,
2025-08-21,23:07:49,23:10:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,287,Success,
2025-08-22,00:27:00,00:49:00,DAILY_SALES_SUMMARY,日次売上集計,22,39293,Success,
2025-08-22,01:03:21,01:25:21,DAILY_INVENTORY_UPDATE,日次在庫更新,22,34772,Success,
2025-08-22,02:00:59,02:21:59,DAILY_CUSTOMER_SYNC,日次顧客情報同期,21,39103,Success,
2025-08-22,03:04:14,03:46:14,DAILY_REPORT_GEN,日次レポート生成,42,15440,Success,
2025-08-22,00:39:22,00:42:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,139,Success,
2025-08-22,01:03:58,01:07:58,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,238,Success,
2025-08-22,02:39:59,02:43:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,264,Success,
2025-08-22,03:39:24,03:44:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,153,Success,
2025-08-22,04:48:43,04:53:43,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,392,Success,
2025-08-22,05:57:21,05:59:21,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,248,Success,
2025-08-22,06:30:48,06:34:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,395,Success,
2025-08-22,07:24:55,07:26:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,153,Success,
2025-08-22,08:01:46,08:06:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,262,Success,
2025-08-22,09:24:40,09:28:40,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,308,Success,
2025-08-22,10:57:47,11:01:47,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,107,Success,
2025-08-22,11:46:10,11:48:10,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,176,Success,
2025-08-22,12:27:18,12:30:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,116,Success,
2025-08-22,13:59:19,14:03:19,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,458,Success,
2025-08-22,14:52:18,14:55:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,333,Success,
2025-08-22,15:57:51,16:00:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,226,Success,
2025-08-22,16:22:09,16:26:09,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,107,Success,
2025-08-22,17:39:08,17:42:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,495,Success,
2025-08-22,18:09:34,18:13:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,462,Success,
2025-08-22,19:23:46,19:26:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,244,Success,
2025-08-22,20:37:44,20:42:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,393,Success,
2025-08-22,21:48:32,21:50:32,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,298,Success,
2025-08-22,22:55:12,22:59:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,213,Success,
2025-08-22,23:38:12,23:42:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,154,Success,
2025-08-23,00:25:20,00:49:20,DAILY_SALES_SUMMARY,日次売上集計,24,49689,Success,
2025-08-23,01:00:05,01:24:05,DAILY_INVENTORY_UPDATE,日次在庫更新,24,20207,Success,
2025-08-23,02:01:09,02:15:09,DAILY_CUSTOMER_SYNC,日次顧客情報同期,14,10889,Success,
2025-08-23,03:00:13,03:44:13,DAILY_REPORT_GEN,日次レポート生成,44,37988,Success,
2025-08-23,00:58:52,01:02:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,114,Success,
2025-08-23,01:24:02,01:29:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,480,Success,
2025-08-23,02:14:31,02:16:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,455,Success,
2025-08-23,03:20:27,03:25:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,432,Success,
2025-08-23,04:00:11,04:02:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,211,Success,
2025-08-23,05:02:27,05:07:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,499,Success,
2025-08-23,06:48:39,06:50:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,192,Success,
2025-08-23,07:07:27,07:10:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,256,Success,
2025-08-23,08:56:11,08:59:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,404,Success,
2025-08-23,09:42:57,09:47:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,121,Success,
2025-08-23,10:02:11,10:04:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,466,Success,
2025-08-23,11:51:31,11:56:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,221,Success,
2025-08-23,12:56:18,12:58:18,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,111,Success,
2025-08-23,13:07:39,13:11:39,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,295,Success,
2025-08-23,14:47:41,14:52:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,398,Success,
2025-08-23,15:26:53,15:30:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,479,Success,
2025-08-23,16:07:13,16:09:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,350,Success,
2025-08-23,17:13:27,17:16:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,174,Success,
2025-08-23,18:46:53,18:50:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,251,Success,
2025-08-23,19:45:53,19:47:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,390,Success,
2025-08-23,20:10:16,20:15:16,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,490,Success,
2025-08-23,21:11:46,21:14:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,234,Success,
2025-08-23,22:29:31,22:31:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,170,Success,
2025-08-23,23:21:50,23:26:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,140,Success,
2025-08-24,00:35:57,00:55:57,DAILY_SALES_SUMMARY,日次売上集計,20,18540,Success,
2025-08-24,01:00:40,01:34:40,DAILY_INVENTORY_UPDATE,日次在庫更新,34,29163,Success,
2025-08-24,02:03:11,02:25:11,DAILY_CUSTOMER_SYNC,日次顧客情報同期,22,30570,Success,
2025-08-24,03:00:46,03:50:46,DAILY_REPORT_GEN,日次レポート生成,50,27265,Success,
2025-08-24,00:45:00,00:48:00,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,221,Success,
2025-08-24,01:49:55,01:54:55,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,298,Success,
2025-08-24,02:32:38,02:34:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,142,Success,
2025-08-24,03:19:31,03:22:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,359,Success,
2025-08-24,04:44:59,04:49:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,108,Success,
2025-08-24,05:36:07,05:40:07,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,175,Success,
2025-08-24,06:19:48,06:22:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,315,Success,
2025-08-24,07:37:59,07:42:59,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,244,Success,
2025-08-24,08:27:31,08:29:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,472,Success,
2025-08-24,09:02:50,09:06:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,123,Success,
2025-08-24,10:14:28,10:17:28,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,340,Success,
2025-08-24,11:46:36,11:49:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,322,Success,
2025-08-24,12:16:24,12:18:24,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,154,Success,
2025-08-24,13:54:11,13:59:11,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,395,Success,
2025-08-24,14:50:38,14:55:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,400,Success,
2025-08-24,15:42:22,15:45:22,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,144,Success,
2025-08-24,16:01:37,16:05:37,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,193,Success,
2025-08-24,17:26:12,17:30:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,476,Success,
2025-08-24,18:28:42,18:30:42,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,424,Success,
2025-08-24,19:52:30,19:57:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,217,Success,
2025-08-24,20:22:38,20:26:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,267,Success,
2025-08-24,21:37:56,21:41:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,135,Success,
2025-08-24,22:01:34,22:05:34,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,426,Success,
2025-08-24,23:33:17,23:36:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,284,Success,
2025-08-25,00:27:32,00:43:32,DAILY_SALES_SUMMARY,日次売上集計,16,28297,Success,
2025-08-25,01:04:48,01:31:48,DAILY_INVENTORY_UPDATE,日次在庫更新,27,30945,Success,
2025-08-25,02:00:19,02:25:19,DAILY_CUSTOMER_SYNC,日次顧客情報同期,25,41070,Success,
2025-08-25,03:01:30,03:56:30,DAILY_REPORT_GEN,日次レポート生成,55,0,Failed,Timeout error
2025-08-25,04:04:48,05:23:48,WEEKLY_BACKUP_VERIFY,週次バックアップ検証,79,46706,Success,
2025-08-25,00:40:56,00:45:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,380,Success,
2025-08-25,01:27:12,01:29:12,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,273,Success,
2025-08-25,02:58:52,03:01:52,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,123,Success,
2025-08-25,03:38:31,03:43:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,251,Success,
2025-08-25,04:39:56,04:43:56,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,217,Success,
2025-08-25,05:29:29,05:31:29,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,284,Success,
2025-08-25,06:47:46,06:49:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,143,Success,
2025-08-25,07:54:17,07:59:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,272,Success,
2025-08-25,08:48:45,08:53:45,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,131,Success,
2025-08-25,09:49:50,09:54:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,142,Success,
2025-08-25,10:44:44,10:47:44,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,249,Success,
2025-08-25,11:31:02,11:33:02,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,196,Success,
2025-08-25,12:57:38,13:01:38,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,132,Success,
2025-08-25,13:49:03,13:53:03,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,442,Success,
2025-08-25,14:26:48,14:28:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,284,Success,
2025-08-25,15:27:36,15:31:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,211,Success,
2025-08-25,16:50:26,16:53:26,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,388,Success,
2025-08-25,17:10:48,17:13:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,249,Success,
2025-08-25,18:36:57,18:38:57,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,474,Success,
2025-08-25,19:10:33,19:14:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,104,Success,
2025-08-25,20:00:13,20:05:13,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,249,Success,
2025-08-25,21:41:50,21:43:50,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,279,Success,
2025-08-25,22:56:30,23:00:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,163,Success,
2025-08-25,23:09:14,23:13:14,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,489,Success,
2025-08-26,00:34:11,00:52:11,DAILY_SALES_SUMMARY,日次売上集計,18,9677,Success,
2025-08-26,01:00:57,01:35:57,DAILY_INVENTORY_UPDATE,日次在庫更新,35,41457,Success,
2025-08-26,02:00:55,02:17:55,DAILY_CUSTOMER_SYNC,日次顧客情報同期,17,36446,Success,
2025-08-26,03:00:43,03:54:43,DAILY_REPORT_GEN,日次レポート生成,54,31332,Success,
2025-08-26,00:54:36,00:59:36,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,323,Success,
2025-08-26,01:53:28,01:56:28,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,183,Success,
2025-08-26,02:02:31,02:06:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,248,Success,
2025-08-26,03:33:41,03:37:41,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,465,Success,
2025-08-26,04:56:33,04:59:33,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,357,Success,
2025-08-26,05:30:25,05:33:25,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,385,Success,
2025-08-26,06:14:08,06:19:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,269,Success,
2025-08-26,07:12:46,07:16:46,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,323,Success,
2025-08-26,08:32:30,08:37:30,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,187,Success,
2025-08-26,09:51:53,09:56:53,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,220,Success,
2025-08-26,10:53:27,10:58:27,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,358,Success,
2025-08-26,11:26:49,11:28:49,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,191,Success,
2025-08-26,12:24:51,12:26:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,491,Success,
2025-08-26,13:53:48,13:55:48,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,317,Success,
2025-08-26,14:17:51,14:20:51,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,3,442,Success,
2025-08-26,15:15:31,15:20:31,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,5,113,Success,
2025-08-26,16:27:14,16:29:14,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,114,Success,
2025-08-26,17:47:17,17:51:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,4,347,Success,
2025-08-26,18:58:17,19:00:17,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,227,Success,
2025-08-26,19:12:08,19:14:08,HOURLY_LOG_ARCHIVE,時間ごとログアーカイブ,2,375,Success,
